咪咕体育移动专线,#genre#
Tennis Channel,p3p://108.181.32.169:43269/6431257d000c445b1953bcb05b6e7e1a
SONY SIX HD,p3p://108.181.32.169:43269/6431258f00078b1a195401ca779371a1
SONY TEN 1,p3p://108.181.32.169:43269/643125a30006d14d19544fbb7da27f2a
SONY TEN 2 HD,p3p://108.181.32.169:43269/643125b30006aa5919548e3114052626
SONY TEN 3 HD,p3p://108.181.32.169:43269/643125c20009916d1954c98c31471159
Sony TEN 4,p3p://108.181.32.169:43269/643125d2000a5e391955084066b953b5
SuperSport Cricket TL,p3p://108.181.32.169:43269/643125e8000da3e019555f0767a373ec
Sky体育CRICKET HD,p3p://108.181.32.169:43269/643125f6000c1bc9195595521266639c
ASTRO Cricket ,p3p://108.181.32.169:43269/6431265d0001c1b519572503322821da
WILLOW CRICKET,p3p://108.181.32.169:43269/6431266a00044bcc1957587229c344de
SKY SPORT F1,p3p://108.181.32.169:43269/64312677000c166b19578d3854af5dbc
Fox Sports News AU,p3p://108.181.32.169:43269/64312683000d39211957bc627ed1087d
Fox Sports 501 AU,p3p://108.181.32.169:43269/643127000001d7eb1959a1c15b2e5498
Fox Sports 502 AU,p3p://108.181.32.169:43269/6431270b000a24ff1959ced93173500e
Fox Sports 503 AU,p3p://108.181.32.169:43269/6431271a00081cc9195a08ec32034279
Fox Sports 504 AU,p3p://108.181.32.169:43269/6431272a0000d1b5195a458e5f7560f2
Fox Sports 505 AU,p3p://108.181.32.169:43269/6431273a000479c1195a84fe134c0433
Fox Sports 506 AU,p3p://108.181.32.169:43269/6431274800023ad9195abb1b74513383
Fox Sports 507 AU,p3p://108.181.32.169:43269/643127fc0003ca86195d7aa277b31909
Fox Sport 1 ,p3p://108.181.32.169:43269/6431280d00013bf3195dbc6232857455
FIFA Fox sport 1,p3p://108.181.32.169:43269/6431281c000302be195df76f404b53d2
Fox Sports 2,p3p://108.181.32.169:43269/643128290007b145195e2b6a6384316a
SKY Racing 1,p3p://108.181.32.169:43269/64312837000aebee195e62ed55557fd9
SKY Racing 2,p3p://108.181.32.169:43269/64312844000ad7b5195e95b069db4ef2
Racing.com HD,p3p://108.181.32.169:43269/64312852000912ad195ecbec6de2555f
FOX Sports Racing HD,p3p://108.181.32.169:43269/64312865000d9bbf195f174e5ec83175
Ziggo Sport Racing ,p3p://108.181.32.169:43269/64312871000b6954195f459e7c10663c
Dubai Sports 2 ,p3p://108.181.32.169:43269/6431287f0003edcc195f7a6369cf47b8
Dubai Sports 2b ,p3p://108.181.32.169:43269/64312936000a354e196246d611a14be4
Dubai Racing 3,p3p://108.181.32.169:43269/64312942000933931962757447382f61
Racing UK SPORT(UK),p3p://108.181.32.169:43269/6431294f000b80ba1962a8d376855937
KY SPORTS RACING,p3p://108.181.32.169:43269/6431295b0006afff1962d67737a347d9
STAR SPORTS 1 HD,p3p://108.181.32.169:43269/643129690000652719630b8b0f766ba7
Star Sports 2 HD,p3p://108.181.32.169:43269/64312975000bc42d19633d543ad20d2e
Star Sports Select 1,p3p://108.181.32.169:43269/643129c6000c2bdb196479d77b6f7e96
Star Sports Select 1b,p3p://108.181.32.169:43269/643129d50004aa151964b2834730348c
Star Sports Select 2,p3p://108.181.32.169:43269/643129e6000a70531964f6661182226c
Star Sports Select 2b HD,p3p://108.181.32.169:43269/643129f40005210b19652bb847830d99
Sky体育FOOTBALL,p3p://108.181.32.169:43269/64312a3d000a7d6c19664a3f15773237
Sky体育MAIN EVENT,p3p://108.181.32.169:43269/64312a4d0002b877196686c254e3270d
Sky体育PREMIER LEAGUE,p3p://108.181.32.169:43269/64312a5c000d11031966c4005f4e2e4d
Sky体育NFL U.K,p3p://108.181.32.169:43269/64312a6b000a8eed1966fdf44a0647cc
Sky体育News (b),p3p://108.181.32.169:43269/64312a790008c9e5196734307fc34a77
Sky Sport Arena HD,p3p://108.181.32.169:43269/64312a880002b5bf19676d3a18fb1676
BT SPORT 1 U.K,p3p://108.181.32.169:43269/64312a95000d94a71967a2ca00065aeb
BT SPORT 2 U.K,p3p://108.181.32.169:43269/64312aaa0009428c1967f3b71a5952ed
BT SPORT 2(b) SPORT(UK,p3p://108.181.32.169:43269/64312aba00036517196830b750ea44d5
BT Sport 3 FHD U.K,p3p://108.181.32.169:43269/64312ace000b3d0b196880d9185f2371
MLB NETWORK,p3p://108.181.32.169:43269/644fd4d2000d8202912fba3672c5421a
Sony Ten 1 Sport 1 USA,p3p://108.181.32.169:43269/645fa6e400023cd9cefc142d4d100fb2
Sony Ten 3 HD USA,p3p://108.181.32.169:43269/645fa6d700056943cefbe23534d84052
ESPN U HD USA,p3p://108.181.32.169:43269/645fab36000d59f1cf0cf74b44076241
ESPN 3 USA,p3p://108.181.32.169:43269/645fab49000ca662cf0d415574523331
TSN 1 USA,p3p://108.181.32.169:43269/645fb74800051f03cf3c1b7e48bd434c
TSN 4 USA,p3p://108.181.32.169:43269/645fb758000165ffcf3c590a38de4f76
TSN 5 USA,p3p://108.181.32.169:43269/645fb76a0007dccfcf3ca10218644e9c
WWE USA,p3p://108.181.32.169:43269/6462701400067a04d9ddbe9873b90463
BEIN SPORTS 11 USA,p3p://108.181.32.169:43269/6463a5b400077f08de9737e474b0055b
USA: BeIN Sports 4 USA,p3p://108.181.32.169:43269/6463a5cb00045120de9790ec0ec340aa
USA: BeIN Sports 6 USA,p3p://108.181.32.169:43269/6463a5de00091722de97dc4d0e413139
beIN Sports USA1,p3p://108.181.32.169:43269/6463a5eb000a7089de980f6e0e9c48d5
Supersport Premier League USA,p3p://108.181.32.169:43269/6463a5f80008b1c0de9841c45e2d124f
Supersport Football USA ,p3p://108.181.32.169:43269/6463a606000229f7de9876c846553fcc
Supersport LaLiga USA,p3p://108.181.32.169:43269/6463a6260000ab5fde98f3660a053de2
SuperSport MaXimo USA,p3p://108.181.32.169:43269/6463a638000409ffde993a937bef2d62
Supersport Motorsport USA,p3p://108.181.32.169:43269/6463a64500015776de996caa4be276c3
Supersport PSL USA,p3p://108.181.32.169:43269/6463a8ff000b74a1dea415d470ea7983
Supersport Variety 3 USA,p3p://108.181.32.169:43269/6463a90d000d7e9adea44d0a511a6930
Supersport Variety 4USA ,p3p://108.181.32.169:43269/6463a926000e1336dea4aed876667f60
Tennis Channel USA,p3p://108.181.32.169:43269/6463a94a000dac55dea53b5e725857f0

J SPORTS 1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8

皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
曼联官方 MUTV,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8
红牛TV,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
羽毛球台,http://blc.zmychn.cn:4000/udp/225.1.2.1:5002
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
WWE,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
F1赛车,https://stream.ads.ottera.tv/playlist.m3u8?network_id=535
deportv,https://538d0bde28ccf.streamlock.net/live-cont.ar/deportv/playlist.m3u8
IMPACT Wrestling,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
12 TV Parma,https://5929b138b139d.streamlock.net/12TVParma/livestream/playlist.m3u8


Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Clarity-4K,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8

SPORT: RMC Sport 1 ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86265
Astro SuperSport ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86257
Eleven Sports 1 ⁴ᴷ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86266
Sky Sport Bundesliga ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86292
Now HK Sports 4K 1 ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86258
Now HK Sports 4K 2 ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86268
Now HK Sports 4K 3 ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86269
Hub Premier 2 ⁴ᵏ,http://apptv.xyz:80/alia4remz/rrynDeBGS/86270

MAT体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/522/index.m3u8
福克斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7323/index.m3u8
格极限斗,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
BT体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2505/index.m3u8
拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
俄罗斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/530/index.m3u8
拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8
贝因体育 ,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2499/index.m3u8
贝因体育 3,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6124/index.m3u8
贝因体育 3,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2501/index.m3u8

台湾频道3,#genre#
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
德国DW,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
NHK WORLD,http://61.221.215.25:8800/hls/51/index.m3u8

民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELTA体育3,rtmp://9hv9.mine.nu/sat/md011
ELTA体育4,rtmp://9hv9.mine.nu/sat/md021
DAZN体育1,rtmp://f13h.mine.nu/sat/tv731
DAZN体育2,rtmp://f13h.mine.nu/sat/tv741
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8


TVBS新聞,http://125.227.210.55:8186/VideoInput/play.ts
三立台灣,http://125.227.210.55:8160/VideoInput/play.ts
三立新聞,http://125.227.210.55:8162/VideoInput/play.ts
緯來體育,http://125.227.210.55:8155/VideoInput/play.ts
食尚玩家,http://125.227.210.55:8187/VideoInput/play.ts
BBC new,http://125.227.210.55:8165/VideoInput/play.ts
CNN new,http://125.227.210.55:8166/VideoInput/play.ts
Bloomberg,http://125.227.210.55:8161/VideoInput/play.ts
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts


台湾频道1,#genre#
民视,http://95.179.139.113:5566/4gtv/246
民视第一台,http://95.179.139.113:5566/4gtv/254
民视第一台,http://95.179.139.113:5566/4gtv/1
民视台湾台,http://95.179.139.113:5566/4gtv/2
民视台湾台,http://95.179.139.113:5566/4gtv/255
民视综艺台,http://95.179.139.113:5566/4gtv/16
民视新闻台,http://95.179.139.113:5566/4gtv/257
民视新闻台,http://95.179.139.113:5566/4gtv/31
三立综合台,http://95.179.139.113:5566/4gtv/169
三立新闻iNEWS,http://95.179.139.113:5566/4gtv/229
中视,http://95.179.139.113:5566/4gtv/4
中视菁采台,http://95.179.139.113:5566/4gtv/123
中视经典台,http://95.179.139.113:5566/4gtv/124
中视新闻,http://95.179.139.113:5566/4gtv/33
中视新闻,http://95.179.139.113:5566/4gtv/258
华视,http://95.179.139.113:5566/4gtv/6
华视新闻,http://95.179.139.113:5566/4gtv/256
华视新闻,http://95.179.139.113:5566/4gtv/34
八大综艺台,http://95.179.139.113:5566/4gtv/114
八大精彩台,http://95.179.139.113:5566/4gtv/172
爱尔达娱乐台,http://95.179.139.113:5566/4gtv/19
靖天综合台,http://95.179.139.113:5566/4gtv/21
靖天日本台,http://95.179.139.113:5566/4gtv/22
镜电视新闻台,http://95.179.139.113:5566/4gtv/268
TVBS,http://95.179.139.113:5566/4gtv/183
TVBS欢乐台,http://95.179.139.113:5566/4gtv/184
TVBS精采台,http://95.179.139.113:5566/4gtv/227
TVBS新闻台,http://95.179.139.113:5566/4gtv/291
东森新闻台,http://95.179.139.113:5566/4gtv/292
东森财经新闻台,http://95.179.139.113:5566/4gtv/293
中天新闻台,http://95.179.139.113:5566/4gtv/260
中天新闻台,http://95.179.139.113:5566/4gtv/30
寰宇新闻台,http://95.179.139.113:5566/4gtv/36
寰宇新闻台湾台,http://95.179.139.113:5566/4gtv/280
寰宇财经台,http://95.179.139.113:5566/4gtv/281
公视戏剧,http://95.179.139.113:5566/4gtv/7
达文西频道,http://95.179.139.113:5566/4gtv/11
靖天卡通台,http://95.179.139.113:5566/4gtv/15
龙华戏剧台,http://95.179.139.113:5566/4gtv/23
民视影剧台,http://95.179.139.113:5566/4gtv/24
龙华日韩台,http://95.179.139.113:5566/4gtv/28
好消息2台,http://95.179.139.113:5566/4gtv/8
好消息,http://95.179.139.113:5566/4gtv/9
视纳华仁纪实频道,http://95.179.139.113:5566/4gtv/38
amc电影台,http://95.179.139.113:5566/4gtv/39
影迷数位电影台,http://95.179.139.113:5566/4gtv/40
靖天映画,http://95.179.139.113:5566/4gtv/42
博斯高球台,http://95.179.139.113:5566/4gtv/48
博斯运动一台,http://95.179.139.113:5566/4gtv/50
博斯无限台,http://95.179.139.113:5566/4gtv/51
博斯网球台,http://95.179.139.113:5566/4gtv/52
TRACE Sport Stars,http://95.179.139.113:5566/4gtv/57
智林体育台,http://95.179.139.113:5566/4gtv/58
靖洋卡通Nice Bingo,http://95.179.139.113:5566/4gtv/59
i-Fun动漫台,http://95.179.139.113:5566/4gtv/60
民视旅游台,http://95.179.139.113:5566/4gtv/61
时尚运动X,http://95.179.139.113:5566/4gtv/69
TRACE Urban,http://95.179.139.113:5566/4gtv/78
Mezzo Live HD,http://95.179.139.113:5566/4gtv/79
CLASSICA 古典乐,http://95.179.139.113:5566/4gtv/80
靖天电影台,http://95.179.139.113:5566/4gtv/82
靖天育乐台,http://95.179.139.113:5566/4gtv/83
KLT-靖天国际台,http://95.179.139.113:5566/4gtv/84
半岛国际新闻台,http://95.179.139.113:5566/4gtv/85
VOA美国之音,http://95.179.139.113:5566/4gtv/86
靖天资讯台,http://95.179.139.113:5566/4gtv/88
凤梨直击台,http://95.179.139.113:5566/4gtv/93
香蕉直击台,http://95.179.139.113:5566/4gtv/94
ELTV生活英语台,http://95.179.139.113:5566/4gtv/106
客家电视台,http://95.179.139.113:5566/4gtv/107
猪哥亮歌厅秀,http://95.179.139.113:5566/4gtv/113
靖天戏剧台,http://95.179.139.113:5566/4gtv/116
靖洋戏剧台,http://95.179.139.113:5566/4gtv/118
Nice TV 靖天欢乐,http://95.179.139.113:5566/4gtv/119
龙华电影台,http://95.179.139.113:5566/4gtv/121
Love Nature,http://95.179.139.113:5566/4gtv/139
车迷TV,http://95.179.139.113:5566/4gtv/160
幸福空间居家台,http://95.179.139.113:5566/4gtv/168
国会频道1,http://95.179.139.113:5566/4gtv/170
国会频道2,http://95.179.139.113:5566/4gtv/171
LUXE TV Channel,http://95.179.139.113:5566/4gtv/175
My Cinema Europe,http://95.179.139.113:5566/4gtv/176
TV5MONDE STYLE,http://95.179.139.113:5566/4gtv/178
GINX Esports TV,http://95.179.139.113:5566/4gtv/179
ROCK Action,http://95.179.139.113:5566/4gtv/180
TechStorm,http://95.179.139.113:5566/4gtv/181
Pet Club TV,http://95.179.139.113:5566/4gtv/182
尼克儿童频道,http://95.179.139.113:5566/4gtv/185
HITS频道,http://95.179.139.113:5566/4gtv/186
LiveABC,http://95.179.139.113:5566/4gtv/188
ARIRANG,http://95.179.139.113:5566/4gtv/189
经典电影台,http://95.179.139.113:5566/4gtv/201
经典卡通台,http://95.179.139.113:5566/4gtv/202
精选动漫台,http://95.179.139.113:5566/4gtv/204
大爱电视,http://95.179.139.113:5566/4gtv/209
人间卫视,http://95.179.139.113:5566/4gtv/210
影迷数位纪实台,http://95.179.139.113:5566/4gtv/212
MTV Live,http://95.179.139.113:5566/4gtv/213
History,http://95.179.139.113:5566/4gtv/214
CI 罪案侦查频道,http://95.179.139.113:5566/4gtv/215
Lifetime 娱乐频道,http://95.179.139.113:5566/4gtv/217
电影原声台CMusic,http://95.179.139.113:5566/4gtv/218
Nick Jr.,http://95.179.139.113:5566/4gtv/219
XTR亚太台,http://95.179.139.113:5566/4gtv/223
SBN全球财经台,http://95.179.139.113:5566/4gtv/224
CinemaWorld,http://95.179.139.113:5566/4gtv/225
DW德国之声,http://95.179.139.113:5566/4gtv/226
大爱二台,http://95.179.139.113:5566/4gtv/230
MOMO亲子台,http://95.179.139.113:5566/4gtv/231
CNBC Asia 财经台,http://95.179.139.113:5566/4gtv/235
金光布袋戏,http://95.179.139.113:5566/4gtv/236
爱尔达生活旅游,http://95.179.139.113:5566/4gtv/237
戏剧免费看 2台,http://95.179.139.113:5566/4gtv/244
电影免费看 2台,http://95.179.139.113:5566/4gtv/245
滚动力rollor,http://95.179.139.113:5566/4gtv/249
亚洲旅游台,http://95.179.139.113:5566/4gtv/250
Global Trekker,http://95.179.139.113:5566/4gtv/252
亚洲旅游台,http://95.179.139.113:5566/4gtv/261
儿童卡通台,http://95.179.139.113:5566/4gtv/269
戏剧免费看 1台,http://95.179.139.113:5566/4gtv/270
原住民族电视台,http://95.179.139.113:5566/4gtv/273
fun探索娱乐台,http://95.179.139.113:5566/4gtv/274
ROCK Entertainment,http://95.179.139.113:5566/4gtv/275
时尚运动X,http://95.179.139.113:5566/4gtv/277
超人力霸王整套看,http://95.179.139.113:5566/4gtv/278
花系列 经典剧场,http://95.179.139.113:5566/4gtv/279
DreamWorks 梦工厂动画,http://95.179.139.113:5566/4gtv/282
Bloomberg TV,http://95.179.139.113:5566/4gtv/283
TVBS综艺台,http://95.179.139.113:5566/4gtv/284
TVBS台剧台,http://95.179.139.113:5566/4gtv/285
东森购物四台,http://95.179.139.113:5566/4gtv/286
东森购物三台,http://95.179.139.113:5566/4gtv/287
Globetrotter 环游旅行家,http://95.179.139.113:5566/4gtv/288


台湾频道2,#genre#
台视,http://209.146.124.22:8891/litv/4gtv-4gtv066
台视新闻台,http://209.146.124.22:8891/litv/4gtv-4gtv051
台视财经台,http://209.146.124.22:8891/litv/4gtv-4gtv056
三立新闻,http://209.146.124.22:8891/4gtv/229
三立综合台,http://209.146.124.22:8891/4gtv/169
民视,http://209.146.124.22:8891/litv/4gtv-4gtv155
民视第一台,http://209.146.124.22:8891/litv/4gtv-4gtv003
民视新闻台,http://209.146.124.22:8891/litv/litv-ftv13
民视台湾台,http://209.146.124.22:8891/litv/4gtv-4gtv001
民视影剧台,http://209.146.124.22:8891/litv/litv-ftv09
民视旅游台,http://209.146.124.22:8891/litv/litv-ftv07
民视综艺台,http://209.146.124.22:8891/litv/4gtv-4gtv004
中视,http://209.146.124.22:8891/litv/4gtv-4gtv040
中视新闻台,http://209.146.124.22:8891/litv/4gtv-4gtv074
中视经典台,http://209.146.124.22:8891/litv/4gtv-4gtv080
中视菁采台,http://209.146.124.22:8891/litv/4gtv-4gtv064
中天新闻台,http://209.146.124.22:8891/litv/4gtv-4gtv009
中天亚洲台,http://209.146.124.22:8891/litv/4gtv-4gtv109
华视,http://209.146.124.22:8891/litv/4gtv-4gtv041
华视新闻,http://209.146.124.22:8891/litv/4gtv-4gtv052
八大精彩台,http://209.146.124.22:8891/litv/4gtv-4gtv034
八大综艺台,http://209.146.124.22:8891/litv/4gtv-4gtv039
靖天综合台,http://209.146.124.22:8891/litv/4gtv-4gtv046
靖天国际台,http://209.146.124.22:8891/litv/4gtv-4gtv063
靖天戏剧台,http://209.146.124.22:8891/litv/4gtv-4gtv058
靖天日本台,http://209.146.124.22:8891/litv/4gtv-4gtv047
靖天映画台,http://209.146.124.22:8891/litv/4gtv-4gtv055
靖天卡通台,http://209.146.124.22:8891/litv/4gtv-4gtv044
靖天育乐台,http://209.146.124.22:8891/litv/4gtv-4gtv062
靖天资讯台,http://209.146.124.22:8891/litv/4gtv-4gtv065
靖天电影台,http://209.146.124.22:8891/litv/4gtv-4gtv061
靖天欢乐台,http://209.146.124.22:8891/litv/4gtv-4gtv054
龙华偶像台,http://209.146.124.22:8891/litv/litv-longturn12
龙华卡通台,http://209.146.124.22:8891/litv/litv-longturn01
龙华戏剧台,http://209.146.124.22:8891/litv/litv-longturn18
龙华日韩台,http://209.146.124.22:8891/litv/litv-longturn11
龙华经典台,http://209.146.124.22:8891/litv/litv-longturn21
龙华电影台,http://209.146.124.22:8891/litv/litv-longturn03
靖洋戏剧台,http://209.146.124.22:8891/litv/4gtv-4gtv045
靖洋卡通 Nice Bingo,http://209.146.124.22:8891/litv/4gtv-4gtv057
环宇新闻台,http://209.146.124.22:8891/litv/litv-longturn14
环宇新闻台湾台,http://209.146.124.22:8891/litv/litv-longturn15
环宇财经台,http://209.146.124.22:8891/litv/litv-longturn23
TVBS,http://209.146.124.22:8891/litv/4gtv-4gtv073
TVBS 新闻台,http://209.146.124.22:8891/litv/4gtv-4gtv072
TVBS 综艺台,http://209.146.124.22:8891/4gtv/284
