🏆欧洲杯赛事🏆,#genre#
民视,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv155
中视,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv040
华视,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv041
民视台湾台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv156
影迷數位電影台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv011
AMC电影台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv017
CATCHPLAY电影台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv076
靖天电影台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv061
龙华电影,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn03
采昌影剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv049
民视影剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-ftv09
龙华经典,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn21
中视经典,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv080
台湾戏剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn22
靖洋戏剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv045
靖天戏剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv058
公视戏剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv042
龙华戏剧,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn18
智林体育,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv101
时尚运动X,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv014
靖天育乐,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv062
博斯魅力,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn04
博斯高球1,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn05
博斯高球2,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn06
博斯运动1,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn07
博斯运动2,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn08
博斯网球,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn09
博斯无限,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn10
博斯无限2,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn13
TRACE SPORTS STARS,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv077
视納華仁紀實頻道,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv013
中视菁采,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv064
八大精彩,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv034
八大综艺,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv039
TVBS精采台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv067
TVBS欢乐台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv068
靖天欢乐台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv054
靖天综合台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv046
靖天资讯台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv065
靖天卡通台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv044
靖天日本台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv047
靖洋卡通台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv057
靖天国际台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv063
靖天映画,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv055
爱尔达娱乐,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv070
龙华卡通,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn01
龙华日韩,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn11
龙华偶像,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn12
民视综艺,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv004
民视第一台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv003
民视旅游,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-ftv07
亚洲旅游台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn17
客家电视台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv043
爱放动漫,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-ftv15
古典音乐台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv059
猪哥亮歌厅秀,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv006
Smart知识台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn19
达文西频道,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv018
阿里郎,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv079
生活英语台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-longturn20
国际财经,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv104
美国之音,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-ftv03
好消息,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-ftv16
好消息2台,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=litv-ftv17
非凡商业,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv048
国会频道1,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv084
国会频道2,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv085
TRACE URBAN,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv082
MEZZO LIVE,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv083
GLOBETROTTER,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv016
GinxTV,http://www.sv6-douyin-cloudfare.cloudns.ch/4gtv.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=4gtv-4gtv053

🦄台湾fm1077线路,#genre#
台視,http://fm1077.serv00.net/Smart.php?id=ttv_taiwan
三立台灣台,http://fm1077.serv00.net/Smart.php?id=sanlitaiwan
三立綜合台,http://fm1077.serv00.net/Smart.php?id=sanlizhonghe
民視,http://fm1077.serv00.net/Smart.php?id=ftvhd_taiwan
民視第一台,http://fm1077.serv00.net/Smart.php?id=lunghuajingdian_twn
民視台灣台,http://fm1077.serv00.net/Smart.php?id=ftvtaiwan_twn
華視,http://fm1077.serv00.net/Smart.php?id=ctshd_twn
華藝綜合,http://fm1077.serv00.net/Smart.php?id=weishichinese_twn
中天亞洲台,http://fm1077.serv00.net/Smart.php?id=ctiasia_twn
中天娱樂,http://fm1077.serv00.net/Smart.php?id=ctient
中天綜合,http://fm1077.serv00.net/Smart.php?id=ctizhonghe
八大第一,http://fm1077.serv00.net/Smart.php?id=badafirst
八大綜合,http://fm1077.serv00.net/Smart.php?id=badazhonghe
中視,http://fm1077.serv00.net/Smart.php?id=zhongshihd_twn
公視,http://fm1077.serv00.net/Smart.php?id=ctv_taiwan
東森綜合,http://fm1077.serv00.net/Smart.php?id=ettvzhonghe
TVBS歡樂台,http://fm1077.serv00.net/Smart.php?id=tvbshuanle_twn
TVBS HD,http://fm1077.serv00.net/Smart.php?id=tvbs
民視新聞台,http://fm1077.serv00.net/Smart.php?id=ftvnew_taiwan
台視新聞台,http://fm1077.serv00.net/Smart.php?id=ttvnews_twn
東森新聞,http://fm1077.serv00.net/Smart.php?id=ettvnews
中天新聞HD,http://fm1077.serv00.net/Smart.php?id=ctinews
中視新聞台,http://fm1077.serv00.net/Smart.php?id=zhongshinews_twn
TVBS新聞台,http://fm1077.serv00.net/Smart.php?id=tvbs_n
寰宇新聞台,http://fm1077.serv00.net/Smart.php?id=huanyuxinwen_twn
寰宇財經台,http://fm1077.serv00.net/Smart.php?id=huanyutaiwan_twn
年代新聞台,http://fm1077.serv00.net/Smart.php?id=niandainews_twn
MTV Live,http://fm1077.serv00.net/Smart.php?id=mtvhd_twn
TLC旅遊生活,http://fm1077.serv00.net/Smart.php?id=tlc_twn
亞洲旅遊台,http://fm1077.serv00.net/Smart.php?id=asiatravel_twn
亞洲美食,http://fm1077.serv00.net/Smart.php?id=afc_twn
AXN,http://fm1077.serv00.net/Smart.php?id=axn_twn
CINEMAX,http://fm1077.serv00.net/Smart.php?id=cinemax_twn
EYE戲劇,http://fm1077.serv00.net/Smart.php?id=eyetvxiju_twn
EYE旅遊,http://fm1077.serv00.net/Smart.php?id=eyetvtravel_twn
HBO,http://fm1077.serv00.net/Smart.php?id=hbohd_twn
HBO Family,http://fm1077.serv00.net/Smart.php?id=fyi_twn
好萊塢電影台,http://fm1077.serv00.net/Smart.php?id=hollywoodmovies_twn
八大戲劇,http://fm1077.serv00.net/Smart.php?id=badadrama
三立戲劇台,http://fm1077.serv00.net/Smart.php?id=sanlixiju_twn
中視經典,http://fm1077.serv00.net/Smart.php?id=zhongshi_twn
大愛一台,http://fm1077.serv00.net/Smart.php?id=daai_twn
探索亞洲,http://fm1077.serv00.net/Smart.php?id=discoverytwn_twn
探索動力,http://fm1077.serv00.net/Smart.php?id=discoveryturbo_twn
國家地理,http://fm1077.serv00.net/Smart.php?id=natgeohd_twn
野生動物,http://fm1077.serv00.net/Smart.php?id=natgeowild_twn
動物星球,http://fm1077.serv00.net/Smart.php?id=animalplanet_twn
時尚,http://fm1077.serv00.net/Smart.php?id=fashiontv_twn
Discovery Asia,http://fm1077.serv00.net/Smart.php?id=discoverytwn_twn
Discovery HD,http://fm1077.serv00.net/Smart.php?id=discoveryhd_twn
東森戲劇,http://fm1077.serv00.net/Smart.php?id=ettvdrama
東森洋片,http://fm1077.serv00.net/Smart.php?id=ettvwestern
東森財經新聞,http://fm1077.serv00.net/Smart.php?id=ettvcaijing_twn
東森電影,http://fm1077.serv00.net/Smart.php?id=ettvmovie
緯來日本台,http://fm1077.serv00.net/Smart.php?id=videolandjapan
緯來體育台,http://fm1077.serv00.net/Smart.php?id=videolandsport
美亞電影,http://fm1077.serv00.net/Smart.php?id=meiyamovie_twn
BBC World News,http://fm1077.serv00.net/Smart.php?id=bbcnews_twn
Bloomberg News,http://fm1077.serv00.net/Smart.php?id=bloomberg_twn
Fox News,http://fm1077.serv00.net/Smart.php?id=foxnews_twn
阿里郎,http://fm1077.serv00.net/Smart.php?id=arirang_twn
CN卡通,http://fm1077.serv00.net/Smart.php?id=momo1_twn
靖天卡通台,http://fm1077.serv00.net/Smart.php?id=jingtiancartoon_twn
靖天國際台,http://fm1077.serv00.net/Smart.php?id=jingtianintl_twn
非凡新聞台,http://fm1077.serv00.net/Smart.php?id=feifannews_twn
龍祥時代,http://fm1077.serv00.net/Smart.php?id=lungxiangtime_twn
龍華偶像,http://fm1077.serv00.net/Smart.php?id=lunghuaidol_twn
龍華戲劇,http://fm1077.serv00.net/Smart.php?id=lunghuaxiju_twn
龍華洋片,http://fm1077.serv00.net/Smart.php?id=lunghuawestern_twn
龍華經典,http://fm1077.serv00.net/Smart.php?id=lunghuajingdian_twn
龍華電影,http://fm1077.serv00.net/Smart.php?id=xingwei_movie
愛爾達影劇,http://fm1077.serv00.net/Smart.php?id=eltayingju_twn
愛爾達體育 1,http://fm1077.serv00.net/Smart.php?id=eltasport_twn
愛爾達體育 2,http://fm1077.serv00.net/Smart.php?id=eltasport2_twn
愛爾達體育 3,http://fm1077.serv00.net/Smart.php?id=eltasport3_twn
ELEVEN 1,http://fm1077.serv00.net/Smart.php?id=golfchannel_twn
博斯網球,http://fm1077.serv00.net/Smart.php?id=bositennis_twn
博斯運動1,http://fm1077.serv00.net/Smart.php?id=bosisport1_twn
博斯運動2,http://fm1077.serv00.net/Smart.php?id=bosisport2_twn
博斯高球1,http://fm1077.serv00.net/Smart.php?id=bosigolf1_twn
博斯高球2,http://fm1077.serv00.net/Smart.php?id=bosigolf2_twn
TV1,http://fm1077.serv00.net/Smart.php?id=TV1
TV1(備用),http://fm1077.serv00.net/Smart.php?id=TV1_backup
TV2,http://fm1077.serv00.net/Smart.php?id=TV2
TV3,http://fm1077.serv00.net/Smart.php?id=TV3
TV3(備用),http://fm1077.serv00.net/Smart.php?id=tv3_twn
NTV7,http://fm1077.serv00.net/Smart.php?id=NTV7
TV8,http://fm1077.serv00.net/Smart.php?id=TV8
TV9,http://fm1077.serv00.net/Smart.php?id=TV9
Warna,http://fm1077.serv00.net/Smart.php?id=Warna-O
Warna(備用),http://fm1077.serv00.net/Smart.php?id=Warna
Ria,http://fm1077.serv00.net/Smart.php?id=Ria-0
Ria(備用),http://fm1077.serv00.net/Smart.php?id=Ria49
Ria-3,http://fm1077.serv00.net/Smart.php?id=Ria_quanjia
Al-Hijrah,http://fm1077.serv00.net/Smart.php?id=Alhijrah
Al-Hijrah(備用),http://fm1077.serv00.net/Smart.php?id=Alhijrah_backup
Awani,http://fm1077.serv00.net/Smart.php?id=Awani
Bernama,http://fm1077.serv00.net/Smart.php?id=Bernama
Prima,http://fm1077.serv00.net/Smart.php?id=Prima-0
Prima(備用),http://fm1077.serv00.net/Smart.php?id=Prima49
Ceria,http://fm1077.serv00.net/Smart.php?id=Ceria
Astro MTV,http://fm1077.serv00.net/Smart.php?id=AstroMTV
Mecca Live HD,http://fm1077.serv00.net/Smart.php?id=quran_mido
Madinah HD,http://fm1077.serv00.net/Smart.php?id=sunnah_mido
Oasis,http://fm1077.serv00.net/Smart.php?id=Oasis
HBO HD,http://fm1077.serv00.net/Smart.php?id=Hbo
HBO Signature,http://fm1077.serv00.net/Smart.php?id=Hbosignature
HBO Hits,http://fm1077.serv00.net/Smart.php?id=Hbohits
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
Cartoon Network,http://fm1077.serv00.net/Smart.php?id=Cn
Nickelodeon,http://fm1077.serv00.net/Smart.php?id=Nickelodeon
Nick Jr,http://fm1077.serv00.net/Smart.php?id=Nickjr
Citra,http://fm1077.serv00.net/Smart.php?id=Citra
Sensasi,http://fm1077.serv00.net/Smart.php?id=Sensasi
Aura,http://fm1077.serv00.net/Smart.php?id=Aura
Rania,http://fm1077.serv00.net/Smart.php?id=Rania
Boo,http://fm1077.serv00.net/Smart.php?id=Boo
Awesome TV,http://fm1077.serv00.net/Smart.php?id=Awesome_mega
Sony HD,http://fm1077.serv00.net/Smart.php?id=SetOne
KBS World,http://fm1077.serv00.net/Smart.php?id=KBS
TvN,http://fm1077.serv00.net/Smart.php?id=TVN
Animal Planet (Eng),http://fm1077.serv00.net/Smart.php?id=AnimalPlanet
Animal_Planet,http://fm1077.serv00.net/Smart.php?id=animalplanet_twn
Asia Travel,http://fm1077.serv00.net/Smart.php?id=asiatravel_twn
BBC Earth HD,http://fm1077.serv00.net/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,http://fm1077.serv00.net/Smart.php?id=bbclifestyle_twn
CI,http://fm1077.serv00.net/Smart.php?id=ci_twn
Discovery Asia,http://fm1077.serv00.net/Smart.php?id=discoverytwn_twn
Discovery HD,http://fm1077.serv00.net/Smart.php?id=discoveryhd_twn
Fashion TV,http://fm1077.serv00.net/Smart.php?id=fashiontv_twn
Foodnetwork Hd,http://fm1077.serv00.net/Smart.php?id=Foodnetwork_mega
HGTV,http://fm1077.serv00.net/Smart.php?id=HGTV
History,http://fm1077.serv00.net/Smart.php?id=History
MTV Live,http://fm1077.serv00.net/Smart.php?id=mtvhd_twn
NatGeo HD,http://fm1077.serv00.net/Smart.php?id=Natgeo
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
NatGeo_Wild HD,http://fm1077.serv00.net/Smart.php?id=natgeowild_twn
Natgeo_HD,http://fm1077.serv00.net/Smart.php?id=natgeohd_twn
TLC,http://fm1077.serv00.net/Smart.php?id=Tlc
TLC Asia,http://fm1077.serv00.net/Smart.php?id=tlc_twn
亞洲美食,http://fm1077.serv00.net/Smart.php?id=afc_twn
美食星球,http://fm1077.serv00.net/Smart.php?id=foodplanet_twn
ABC News,http://fm1077.serv00.net/Smart.php?id=abcnews_glo
Al-Jazeera,http://fm1077.serv00.net/Smart.php?id=aljazeera_twn
BBC World News,http://fm1077.serv00.net/Smart.php?id=Bbcnews
BBC World News,http://fm1077.serv00.net/Smart.php?id=bbcnews_twn
Bloomberg News,http://fm1077.serv00.net/Smart.php?id=bloomberg_twn
CBS HD,http://fm1077.serv00.net/Smart.php?id=cbshd_glo
CBSN HD,http://fm1077.serv00.net/Smart.php?id=cbsn_glo
CGTN,http://fm1077.serv00.net/Smart.php?id=CGTN
CNA,http://fm1077.serv00.net/Smart.php?id=cna
CNBC,http://fm1077.serv00.net/Smart.php?id=cnbc_twn
CNN International,http://fm1077.serv00.net/Smart.php?id=Cnn
CNN(備用),http://fm1077.serv00.net/Smart.php?id=cnn_twn
DW (Deutsch),http://fm1077.serv00.net/Smart.php?id=dw_twn
Fox News,http://fm1077.serv00.net/Smart.php?id=foxnews_twn
France 24,http://fm1077.serv00.net/Smart.php?id=france24_twn
CBBC,http://fm1077.serv00.net/Smart.php?id=cbbc_antik
CBeebies,http://fm1077.serv00.net/Smart.php?id=Cbeebies

🦄台湾fm1077,#genre#
台视,https://fm1077.serv00.net/anbo/index.php?id=27
台视,https://fm1077.serv00.net/anbo/index.php?id=312
台视,https://fm1077.serv00.net/anbo/index.php?id=326
台视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv066
三立都會,https://fm1077.serv00.net/anbo/index.php?id=1001
三立都會,https://fm1077.serv00.net/anbo/index.php?id=2435
三立都會,https://fm1077.serv00.net/anbo/index.php?id=38
三立国際,https://fm1077.serv00.net/anbo/index.php?id=2285
三立台湾,https://fm1077.serv00.net/anbo/index.php?id=21
三立台湾,https://fm1077.serv00.net/anbo/index.php?id=2436
三立台湾,https://fm1077.serv00.net/anbo/index.php?id=35
三立综合,https://fm1077.serv00.net/anbo/index.php?id=2815
三立综合,https://fm1077.serv00.net/anbo/index.php?id=315
民视,https://fm1077.serv00.net/anbo/index.php?id=2805
民视,https://fm1077.serv00.net/anbo/index.php?id=336
民视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv002
民视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv155
民视第一台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv003
民视台湾,https://fm1077.serv00.net/anbo/index.php?id=36
民视台湾台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv001
民视台湾台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv156
华视,https://fm1077.serv00.net/anbo/index.php?id=2282
华视,https://fm1077.serv00.net/anbo/index.php?id=32
华视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv041
中视,https://fm1077.serv00.net/anbo/index.php?id=1041
中视,https://fm1077.serv00.net/anbo/index.php?id=333
中视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv040
中视经典,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv080
中视菁采,https://fm1077.serv00.net/anbo/index.php?id=74
中视菁采,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv064
中视經典,https://fm1077.serv00.net/anbo/index.php?id=185
中视經典綜藝,https://fm1077.serv00.net/anbo/index.php?id=2773
中天娱乐,https://fm1077.serv00.net/anbo/index.php?id=324
中天综合,https://fm1077.serv00.net/anbo/index.php?id=3072
中天综合,https://fm1077.serv00.net/anbo/index.php?id=54
高點综合,https://fm1077.serv00.net/anbo/index.php?id=99
公视,https://fm1077.serv00.net/anbo/index.php?id=28
公视,https://fm1077.serv00.net/anbo/index.php?id=86
公视3台,https://fm1077.serv00.net/anbo/index.php?id=1340
八大第一,https://fm1077.serv00.net/anbo/index.php?id=318
八大精彩,https://fm1077.serv00.net/anbo/index.php?id=1024
